At,Bt,Ct,GovInv,Govinc,KNratio,Kt,Kt_supply,Lt,Lt_supply,Yt,Zt,it,mt,name,ra,rah,rb,rk,w,wjt,regime,year,step,index_0,index_1,provenance,alpha,Zt_init,Zt_used,Zt_after_adaptation,Kt0,N,Yt0,GovInv_used,GovInv_after,inter_prv_ratio,ra0,wt0,divrate,raw_price_provenance,ra_clip_identity_pass,wjt_clip_identity_pass,production_identity_pass,Y_over_K,Y_over_target,productive_AtN,final_gate,raw_capture,binding,input_representation,ra0_provenance,ra0_constraint,ra0_status,ra0_finite,ra0_lower_distance,ra0_upper_distance,ra0_strict_below,ra0_strict_above,ra0_exact_lower,ra0_exact_upper,ra0_near_lower,ra0_near_upper,ra0_outside_by_roundoff,ra0_near_inside,ra_provenance,ra_constraint,ra_status,ra_finite,ra_lower_distance,ra_upper_distance,ra_strict_below,ra_strict_above,ra_exact_lower,ra_exact_upper,ra_near_lower,ra_near_upper,ra_outside_by_roundoff,ra_near_inside,rah_provenance,rah_constraint,rah_status,rah_finite,rah_lower_distance,rah_upper_distance,rah_strict_below,rah_strict_above,rah_exact_lower,rah_exact_upper,rah_near_lower,rah_near_upper,rah_outside_by_roundoff,rah_near_inside,wt0_provenance,wt0_constraint,wt0_status,wt0_finite,wt0_lower_distance,wt0_upper_distance,wt0_strict_below,wt0_strict_above,wt0_exact_lower,wt0_exact_upper,wt0_near_lower,wt0_near_upper,wt0_outside_by_roundoff,wt0_near_inside,wjt_provenance,wjt_constraint,wjt_status,wjt_finite,wjt_lower_distance,wjt_upper_distance,wjt_strict_below,wjt_strict_above,wjt_exact_lower,wjt_exact_upper,wjt_near_lower,wjt_near_upper,wjt_outside_by_roundoff,wjt_near_inside,w_provenance,w_constraint,rah_above_owner_recollection_0p07,ramin,ramax,wjtmin,wjtmax,bounds_provenance,phase,ra_clipped_amount,wjt_clipped_amount
4.12267392055174,1.919581450066394,10.393365076005274,73470922.62175614,6263711.804621431,24.21131385644695,73562817.10369174,91894.48193560464,3038365.350177126,3038365.350177126,11793575.10362909,0.6956558884517711,0.04,1.009572169681666,北京,0.06231262359015776,0.048617688953239355,0.02,0.08731262359015776,15.6984183251956,1.3,OWNER_A,2009,64,0,1,D:\ProjectTemp\ch5-mp4c-owner-a-corrected-2009-2022-8worker-20260902-001\year_2009\final_steady_state.json,0.539451671764441,0.053033681036544794,0.6956558884517711,0.6956558884517711,21496878.0100133,99830.0,11865900.0,73470922.62175614,73470922.62175614,0.23711640510263698,0.06231262359015776,1.8047542061880653,0.0,DERIVED_SAVED_SAME_STAGE_OPERANDS,True,True,True,0.16031978610886058,0.9939048115717384,411566.5374886803,CONVERGENCE_EXIT_FIRST,NOT_PERSISTED_IN_20_FIELD_SERIALIZER,"{""calendar_level_row_index"": 10, ""regression_vintage_index"": 10, ""rolling_window_end_year"": 2009, ""rolling_window_entry_index"": 1, ""rolling_window_start_year"": 2000, ""steady_state_calendar_year"": 2009}",OWNER_A_2009_2022_VERIFIED_CHNCAPITALSTOCK_ROLLING_PLM_END_YEAR_CALENDAR_INPUT,DERIVED,FIRM_NATIVE,OBSERVED,True,0.042312623590157764,0.027687376409842236,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.042312623590157764,0.027687376409842236,False,False,False,False,False,False,False,False,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.028617688953239354,0.04138231104676064,False,False,False,False,False,False,False,False,DERIVED,FIRM_NATIVE,OBSERVED,True,1.0047542061880652,-0.5047542061880652,False,True,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.5,0.0,False,False,False,True,False,True,False,False,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,terminal_post_firm_pre_adaptation,0.0,0.5047542061880652
5.0130686275563425,1.8205906706582349,10.242787757181588,34740275.9187856,2371704.474895205,12.049243415461543,34832671.83277085,92395.9139852467,2890859.669087081,2890859.669087081,5697227.220536202,0.5146488077886059,0.04,1.0099314281833238,天津,0.06410892060657944,0.04962056379048901,0.02,0.08910892060657945,15.550242187122668,0.9166501795282399,OWNER_A,2009,64,1,2,D:\ProjectTemp\ch5-mp4c-owner-a-corrected-2009-2022-8worker-20260902-001\year_2009\final_steady_state.json,0.539451671764441,0.02363369287443703,0.5146488077886059,0.5146488077886059,14882089.1704646,67713.0,5709570.0,34740275.9187856,34740275.9187856,0.243176422957226,0.06410892060657944,0.9166501795282399,0.0,DERIVED_SAVED_SAME_STAGE_OPERANDS,True,True,True,0.1635598683870184,0.9978382295928069,339449.9159777226,CONVERGENCE_EXIT_FIRST,NOT_PERSISTED_IN_20_FIELD_SERIALIZER,"{""calendar_level_row_index"": 10, ""regression_vintage_index"": 10, ""rolling_window_end_year"": 2009, ""rolling_window_entry_index"": 1, ""rolling_window_start_year"": 2000, ""steady_state_calendar_year"": 2009}",OWNER_A_2009_2022_VERIFIED_CHNCAPITALSTOCK_ROLLING_PLM_END_YEAR_CALENDAR_INPUT,DERIVED,FIRM_NATIVE,OBSERVED,True,0.044108920606579435,0.025891079393420557,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.044108920606579435,0.025891079393420557,False,False,False,False,False,False,False,False,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.029620563790489007,0.04037943620951099,False,False,False,False,False,False,False,False,DERIVED,FIRM_NATIVE,OBSERVED,True,0.11665017952823986,0.38334982047176014,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.11665017952823986,0.38334982047176014,False,False,False,False,False,False,False,False,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,terminal_post_firm_pre_adaptation,0.0,0.0
6.330741260022366,1.6465016011023064,10.381583380019045,101027725.7420647,9009912.442559062,33.33807312024413,101118030.41787362,90304.67580891564,3033109.6237374004,3033109.6237374004,15205573.329860553,0.7560698101419413,0.04,1.0084710343611991,河北,0.05680694416922504,0.05366806544153991,0.02,0.08180694416922504,16.098075339444406,1.3,OWNER_A,2009,64,2,3,D:\ProjectTemp\ch5-mp4c-owner-a-corrected-2009-2022-8worker-20260902-001\year_2009\final_steady_state.json,0.539451671764441,0.0062196017067231504,0.7560698101419413,0.7560698101419413,32515703.903648198,379249.0,15306900.0,101027725.7420647,101027725.7420647,0.060511354136887234,0.05680694416922504,2.3283771677267864,0.0,DERIVED_SAVED_SAME_STAGE_OPERANDS,True,True,True,0.15037450064071675,0.9933803271636029,2400927.2921222225,CONVERGENCE_EXIT_FIRST,NOT_PERSISTED_IN_20_FIELD_SERIALIZER,"{""calendar_level_row_index"": 10, ""regression_vintage_index"": 10, ""rolling_window_end_year"": 2009, ""rolling_window_entry_index"": 1, ""rolling_window_start_year"": 2000, ""steady_state_calendar_year"": 2009}",OWNER_A_2009_2022_VERIFIED_CHNCAPITALSTOCK_ROLLING_PLM_END_YEAR_CALENDAR_INPUT,DERIVED,FIRM_NATIVE,OBSERVED,True,0.036806944169225045,0.033193055830774955,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.036806944169225045,0.033193055830774955,False,False,False,False,False,False,False,False,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.03366806544153991,0.03633193455846009,False,False,False,False,False,False,False,False,DERIVED,FIRM_NATIVE,OBSERVED,True,1.5283771677267863,-1.0283771677267863,False,True,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.5,0.0,False,False,False,True,False,True,False,False,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,terminal_post_firm_pre_adaptation,0.0,1.0283771677267863
7.288388848658762,4.683834522857747,9.958984734679218,43558789.073311396,2949231.1078315396,14.558767318852729,43651526.44412928,92737.37081788162,2998298.2410607785,2998298.2410607785,7151941.700689654,0.5624703356525886,0.04,1.009962693586796,山西,0.06426524592393296,0.06065472160197462,0.02,0.08926524592393296,15.843952949338352,1.1095060577552989,OWNER_A,2009,64,3,4,D:\ProjectTemp\ch5-mp4c-owner-a-corrected-2009-2022-8worker-20260902-001\year_2009\final_steady_state.json,0.539451671764441,0.020336560674401125,0.5624703356525886,0.5624703356525886,14019366.2433355,163060.0,7147610.0,43558789.073311396,43558789.073311396,0.0608379272790917,0.06426524592393296,1.1095060577552989,0.0,DERIVED_SAVED_SAME_STAGE_OPERANDS,True,True,True,0.16384173208338107,1.0006060348409684,1188444.6856622978,CONVERGENCE_EXIT_FIRST,NOT_PERSISTED_IN_20_FIELD_SERIALIZER,"{""calendar_level_row_index"": 10, ""regression_vintage_index"": 10, ""rolling_window_end_year"": 2009, ""rolling_window_entry_index"": 1, ""rolling_window_start_year"": 2000, ""steady_state_calendar_year"": 2009}",OWNER_A_2009_2022_VERIFIED_CHNCAPITALSTOCK_ROLLING_PLM_END_YEAR_CALENDAR_INPUT,DERIVED,FIRM_NATIVE,OBSERVED,True,0.04426524592393295,0.02573475407606704,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.04426524592393295,0.02573475407606704,False,False,False,False,False,False,False,False,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.040654721601974614,0.02934527839802538,False,False,False,False,False,False,False,False,DERIVED,FIRM_NATIVE,OBSERVED,True,0.3095060577552988,0.19049394224470118,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.3095060577552988,0.19049394224470118,False,False,False,False,False,False,False,False,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,terminal_post_firm_pre_adaptation,0.0,0.0
5.636947895172915,1.7464262244226247,9.976298185689375,45118263.286407605,2871776.7486276436,15.242512045900483,45209670.938824005,91407.652416399,2966024.9440959617,2966024.9440959617,7088903.736633195,0.5497971038504423,0.04,1.0091822529828414,内蒙古,0.06036304152988225,0.05066578845003898,0.02,0.08536304152988225,15.169384059796919,1.1108338224765206,OWNER_A,2009,64,4,5,D:\ProjectTemp\ch5-mp4c-owner-a-corrected-2009-2022-8worker-20260902-001\year_2009\final_steady_state.json,0.539451671764441,0.02169624530559544,0.5497971038504423,0.5497971038504423,19327826.267543603,114250.0,7104220.0,45118263.286407605,45118263.286407605,0.17420862310696167,0.06036304152988225,1.1108338224765206,0.0,DERIVED_SAVED_SAME_STAGE_OPERANDS,True,True,True,0.1568006045924472,0.9978440612246234,644021.2970235054,CONVERGENCE_EXIT_FIRST,NOT_PERSISTED_IN_20_FIELD_SERIALIZER,"{""calendar_level_row_index"": 10, ""regression_vintage_index"": 10, ""rolling_window_end_year"": 2009, ""rolling_window_entry_index"": 1, ""rolling_window_start_year"": 2000, ""steady_state_calendar_year"": 2009}",OWNER_A_2009_2022_VERIFIED_CHNCAPITALSTOCK_ROLLING_PLM_END_YEAR_CALENDAR_INPUT,DERIVED,FIRM_NATIVE,OBSERVED,True,0.04036304152988225,0.029636958470117748,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.04036304152988225,0.029636958470117748,False,False,False,False,False,False,False,False,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.03066578845003898,0.039334211549961015,False,False,False,False,False,False,False,False,DERIVED,FIRM_NATIVE,OBSERVED,True,0.3108338224765206,0.18916617752347942,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.3108338224765206,0.18916617752347942,False,False,False,False,False,False,False,False,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,terminal_post_firm_pre_adaptation,0.0,0.0
6.795550552128011,1.6014300556867582,9.57863305948645,77924804.83653373,7238471.971618555,26.097519070101526,78013490.03347138,88685.19693764932,2989306.7545584086,2989306.7545584086,12803212.477342518,0.7371598111307934,0.04,1.0099930484081163,辽宁,0.06441701624877758,0.056945391993655683,0.02,0.08941701624877757,14.762899340724964,1.3,OWNER_A,2009,64,5,6,D:\ProjectTemp\ch5-mp4c-owner-a-corrected-2009-2022-8worker-20260902-001\year_2009\final_steady_state.json,0.539451671764441,0.009289709269382423,0.7371598111307934,0.7371598111307934,30346854.1260924,227710.0,12815700.0,77924804.83653373,77924804.83653373,0.12528491115359527,0.06441701624877758,1.9922418749363178,0.0,DERIVED_SAVED_SAME_STAGE_OPERANDS,True,True,True,0.16411536609693209,0.9990256074457515,1547414.8162250693,CONVERGENCE_EXIT_FIRST,NOT_PERSISTED_IN_20_FIELD_SERIALIZER,"{""calendar_level_row_index"": 10, ""regression_vintage_index"": 10, ""rolling_window_end_year"": 2009, ""rolling_window_entry_index"": 1, ""rolling_window_start_year"": 2000, ""steady_state_calendar_year"": 2009}",OWNER_A_2009_2022_VERIFIED_CHNCAPITALSTOCK_ROLLING_PLM_END_YEAR_CALENDAR_INPUT,DERIVED,FIRM_NATIVE,OBSERVED,True,0.04441701624877757,0.02558298375122242,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.04441701624877757,0.02558298375122242,False,False,False,False,False,False,False,False,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.03694539199365568,0.03305460800634431,False,False,False,False,False,False,False,False,DERIVED,FIRM_NATIVE,OBSERVED,True,1.1922418749363177,-0.6922418749363177,False,True,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.5,0.0,False,False,False,True,False,True,False,False,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,terminal_post_firm_pre_adaptation,0.0,0.6922418749363177
6.096259076237356,1.6939454531889488,9.238627100850344,34921711.56143991,2205799.1670204336,12.463336453240577,35013331.287287645,91619.725847733,2809306.4340073937,2809306.4340073937,5412879.5345693305,0.49406886079513995,0.04,1.0089380094522695,吉林,0.05914183044874335,0.05186796216328975,0.02,0.08414183044874335,13.917899235582903,0.895300736133953,OWNER_A,2009,64,6,7,D:\ProjectTemp\ch5-mp4c-owner-a-corrected-2009-2022-8worker-20260902-001\year_2009\final_steady_state.json,0.539451671764441,0.015681301779581422,0.49406886079513995,0.49406886079513995,18101373.5255192,129730.0,5434840.0,34921711.56143991,34921711.56143991,0.13381740309977846,0.05914183044874335,0.895300736133953,0.0,DERIVED_SAVED_SAME_STAGE_OPERANDS,True,True,True,0.15459481676154005,0.995959317030369,790867.6899602722,CONVERGENCE_EXIT_FIRST,NOT_PERSISTED_IN_20_FIELD_SERIALIZER,"{""calendar_level_row_index"": 10, ""regression_vintage_index"": 10, ""rolling_window_end_year"": 2009, ""rolling_window_entry_index"": 1, ""rolling_window_start_year"": 2000, ""steady_state_calendar_year"": 2009}",OWNER_A_2009_2022_VERIFIED_CHNCAPITALSTOCK_ROLLING_PLM_END_YEAR_CALENDAR_INPUT,DERIVED,FIRM_NATIVE,OBSERVED,True,0.03914183044874335,0.03085816955125665,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.03914183044874335,0.03085816955125665,False,False,False,False,False,False,False,False,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.031867962163289756,0.03813203783671024,False,False,False,False,False,False,False,False,DERIVED,FIRM_NATIVE,OBSERVED,True,0.09530073613395296,0.40469926386604704,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.09530073613395296,0.40469926386604704,False,False,False,False,False,False,False,False,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,terminal_post_firm_pre_adaptation,0.0,0.0
7.185598512232547,1.6098305216486497,8.552235845308154,44039181.1092803,2959393.7156271706,15.273216454937419,44131771.78038378,92590.67110347663,2889487.7454655054,2889487.7454655054,7203035.416031905,0.572824259165005,0.04,1.009893348869535,黑龙江,0.06391852333228132,0.060563684146523813,0.02,0.08891852333228133,12.97427611449935,1.1594323543440512,OWNER_A,2009,64,7,8,D:\ProjectTemp\ch5-mp4c-owner-a-corrected-2009-2022-8worker-20260902-001\year_2009\final_steady_state.json,0.539451671764441,0.01695109052613323,0.572824259165005,0.572824259165005,15591378.0979383,187700.0,7218900.0,44039181.1092803,44039181.1092803,0.05687062181178872,0.06391852333228132,1.1594323543440512,0.0,DERIVED_SAVED_SAME_STAGE_OPERANDS,True,True,True,0.16321654729560614,0.9978023543797401,1348736.840746049,CONVERGENCE_EXIT_FIRST,NOT_PERSISTED_IN_20_FIELD_SERIALIZER,"{""calendar_level_row_index"": 10, ""regression_vintage_index"": 10, ""rolling_window_end_year"": 2009, ""rolling_window_entry_index"": 1, ""rolling_window_start_year"": 2000, ""steady_state_calendar_year"": 2009}",OWNER_A_2009_2022_VERIFIED_CHNCAPITALSTOCK_ROLLING_PLM_END_YEAR_CALENDAR_INPUT,DERIVED,FIRM_NATIVE,OBSERVED,True,0.043918523332281315,0.026081476667718678,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.043918523332281315,0.026081476667718678,False,False,False,False,False,False,False,False,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.04056368414652381,0.029436315853476183,False,False,False,False,False,False,False,False,DERIVED,FIRM_NATIVE,OBSERVED,True,0.3594323543440512,0.14056764565594881,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.3594323543440512,0.14056764565594881,False,False,False,False,False,False,False,False,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,terminal_post_firm_pre_adaptation,0.0,0.0
2.034055402848423,2.11889817822664,10.52454464662705,95124548.1139221,9638270.458238566,31.505121275862265,95217530.47920014,92982.36527803323,3022287.381326518,3022287.381326518,15645868.053990154,0.8049329138215171,0.04,1.010015426620787,上海,0.06452891064716154,0.046491341220217856,0.02,0.08952891064716155,15.6967625385692,1.3,OWNER_A,2009,64,8,9,D:\ProjectTemp\ch5-mp4c-owner-a-corrected-2009-2022-8worker-20260902-001\year_2009\final_steady_state.json,0.539451671764441,0.049156976322725754,0.8049329138215171,0.8049329138215171,27832518.4112646,106442.0,15742440.0,95124548.1139221,95124548.1139221,0.3,0.06452891064716154,2.408058996657487,0.0,DERIVED_SAVED_SAME_STAGE_OPERANDS,True,True,True,0.16431709555214652,0.9938655033139814,216508.92518999183,CONVERGENCE_EXIT_FIRST,NOT_PERSISTED_IN_20_FIELD_SERIALIZER,"{""calendar_level_row_index"": 10, ""regression_vintage_index"": 10, ""rolling_window_end_year"": 2009, ""rolling_window_entry_index"": 1, ""rolling_window_start_year"": 2000, ""steady_state_calendar_year"": 2009}",OWNER_A_2009_2022_VERIFIED_CHNCAPITALSTOCK_ROLLING_PLM_END_YEAR_CALENDAR_INPUT,DERIVED,FIRM_NATIVE,OBSERVED,True,0.04452891064716154,0.025471089352838455,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.04452891064716154,0.025471089352838455,False,False,False,False,False,False,False,False,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.026491341220217856,0.04350865877978214,False,False,False,False,False,False,False,False,DERIVED,FIRM_NATIVE,OBSERVED,True,1.6080589966574867,-1.1080589966574867,False,True,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.5,0.0,False,False,False,True,False,True,False,False,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,terminal_post_firm_pre_adaptation,0.0,1.1080589966574867
6.498367170993715,1.6203047043008714,10.443212982913135,214572008.6487126,25126127.768608846,72.09833797035762,214656075.45977992,84066.81106732304,2977268.0134184677,2977268.0134184677,33903636.81284504,1.1328371209157373,0.04,1.0093089046291475,江苏,0.06099629687731282,0.05491742759244168,0.02,0.08599629687731282,16.27840035311158,1.3,OWNER_A,2009,64,9,10,D:\ProjectTemp\ch5-mp4c-owner-a-corrected-2009-2022-8worker-20260902-001\year_2009\final_steady_state.json,0.539451671764441,0.006299566055771248,1.1328371209157373,1.1328371209157373,57074258.7640813,472654.0,34061200.0,214572008.6487126,214572008.6487126,0.10822775550337954,0.06099629687731282,5.293314163095428,0.0,DERIVED_SAVED_SAME_STAGE_OPERANDS,True,True,True,0.1579439889610651,0.9953741152057191,3071479.236838863,CONVERGENCE_EXIT_FIRST,NOT_PERSISTED_IN_20_FIELD_SERIALIZER,"{""calendar_level_row_index"": 10, ""regression_vintage_index"": 10, ""rolling_window_end_year"": 2009, ""rolling_window_entry_index"": 1, ""rolling_window_start_year"": 2000, ""steady_state_calendar_year"": 2009}",OWNER_A_2009_2022_VERIFIED_CHNCAPITALSTOCK_ROLLING_PLM_END_YEAR_CALENDAR_INPUT,DERIVED,FIRM_NATIVE,OBSERVED,True,0.04099629687731282,0.02900370312268718,False,False,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.04099629687731282,0.02900370312268718,False,False,False,False,False,False,False,False,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.03491742759244168,0.03508257240755832,False,False,False,False,False,False,False,False,DERIVED,FIRM_NATIVE,OBSERVED,True,4.4933141630954285,-3.9933141630954285,False,True,False,False,False,False,False,False,CAPTURED,FIRM_NATIVE,OBSERVED,True,0.5,0.0,False,False,False,True,False,True,False,False,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,terminal_post_firm_pre_adaptation,0.0,3.9933141630954285
