turn,province_index,province,variable,cells_per_path,control_min,raw_min,raw_minus_control_min,raw_over_control_min,control_median,raw_median,raw_minus_control_median,raw_over_control_median,control_p95,raw_p95,raw_minus_control_p95,raw_over_control_p95,control_p99,raw_p99,raw_minus_control_p99,raw_over_control_p99,control_max,raw_max,raw_minus_control_max,raw_over_control_max,control_abs_max,raw_abs_max,raw_minus_control_abs_max,raw_over_control_abs_max
2,0,北京,consumption,800,7.104639997821285,1.7520913793090307,-5.352548618512254,0.24661226745427334,9.240748358132745,6.422218777038844,-2.818529581093901,0.6949890342362451,10.052424988831165,1000.0,989.9475750111689,99.47848415790804,13.936872636642317,1000.0,986.0631273633577,71.75210867399595,13.937304276648625,1000.0,986.0626957233513,71.74988650247512,13.937304276648625,1000.0,986.0626957233513,71.74988650247512
2,0,北京,labor,800,0.6430888091939831,0.10562623304097038,-0.5374625761530127,0.16424828348880346,0.7422259048578468,0.8552858577344906,0.11305995287664383,1.1523255280321931,0.7572889659824943,1.0938163742900393,0.336527408307545,1.4443844073060537,0.7621089681021812,1.2566159698683883,0.4945070017662071,1.6488665301992682,0.764108377441972,1.4740756211647033,0.7099672437227312,1.9291446929289133,0.764108377441972,1.4740756211647033,0.7099672437227312,1.9291446929289133
2,0,北京,transfer,800,-2.354145672773112,-18763.615659588006,-18761.261513915233,7970.456491541171,0.0,-2.2271377219083255,-2.2271377219083255,,0.35996525677630753,76.96602726972812,76.60606201295181,213.8151552708237,0.46159631165203857,324.4920882424916,324.03049193083956,702.9780785750751,0.5270534978363303,3333.4368898417415,3332.909836343905,6324.665149792627,2.354145672773112,18763.615659588006,18761.261513915233,7970.456491541171
2,0,北京,adjustment_cost,800,0.0,0.0,0.0,,0.04463735523229512,2.8380478704536025,2.7934105152213076,63.58010808848898,0.36622284456708026,3150.0330321443043,3149.6668092997375,8601.410531524938,0.6027628743346701,367293.0174661762,367292.41470330185,609349.1041092973,0.789614752140948,39351242.125060014,39351241.33544526,49836001.69369142,0.789614752140948,39351242.125060014,39351241.33544526,49836001.69369142
2,0,北京,effective_illiquid_return,800,0.081,0.8055943191217123,0.7245943191217123,9.94560887804583,0.08998065190509749,0.8949123704396891,0.8049317185345916,9.94560887804583,0.08999999999997349,0.8951047990238613,0.8051047990238878,9.945608878045833,0.09,0.8951047990241248,0.8051047990241248,9.945608878045832,0.09,0.8951047990241248,0.8051047990241248,9.945608878045832,0.09,0.8951047990241248,0.8051047990241248,9.945608878045832
2,0,北京,mu_a,800,-1.5441456727731118,-18755.901152133076,-18754.3570064603,12146.458383327,0.23719798061160607,0.29778989810032774,0.06059191748872167,1.2554487071622098,0.6138983234964428,83.55017456818901,82.93627624469256,136.0977402452104,0.7305072149689694,331.47451702373775,330.7440098087688,453.7594020037409,0.8120001501198659,3341.395559807973,3340.583559657853,4115.018401554141,1.5441456727731118,18755.901152133076,18754.3570064603,12146.458383327
2,0,北京,mu_b,800,-0.6867777693869019,-39332718.89598863,-39332718.20921086,57271392.07068628,3.748796312101633,6.560387615125224,2.811591303023591,1.7499984178781294,7.0750905411315905,13.67282414079423,6.597733599662639,1.9325299176464528,7.375711067018872,22.435577581523045,15.059866514504172,3.041818934834048,7.505634886086854,29.974935067502102,22.46930018141525,3.993657501654716,7.505634886086854,39332718.89598863,39332711.39035374,5240425.292855563
2,1,天津,consumption,800,1.882167836547063,0.5735909356214978,-1.3085769009255652,0.3047501527142132,9.193278349321318,7.465532271899617,-1.7277460774217008,0.8120642047622489,10.051972964580361,1000.0,989.9480270354196,99.48295757695035,13.865123916098243,1000.0,986.1348760839018,72.12340878100194,76.38088149601407,1000.0,923.6191185039859,13.092281476905773,76.38088149601407,1000.0,923.6191185039859,13.092281476905773
2,1,天津,labor,800,0.3252520216620048,0.10549775018250471,-0.21975427147950008,0.3243569391003995,0.7432730976383605,0.8107748470513094,0.06750174941294895,1.0908168876654163,0.7606045538207017,1.3263435547722633,0.5657390009515616,1.743801753630999,0.816683861217627,1.9015980571788182,1.0849141959611912,2.3284383927259795,1.4307064400985485,2.301298526003714,0.8705920859051655,1.6085050444346907,1.4307064400985485,2.301298526003714,0.8705920859051655,1.6085050444346907
2,1,天津,transfer,800,-7.292217508003427,-70104.34688012332,-70097.05466261532,9613.584181105638,0.0,-2.8572737124656165,-2.8572737124656165,,0.35965015766293373,65.74241273473216,65.38276257706922,182.79545089577394,0.4613401984870641,2337.438890981448,2336.977550782961,5066.627401312373,0.5270553539450008,581888.5999131615,581888.0728578075,1104036.977440291,7.292217508003427,581888.5999131615,581881.3076956535,79795.83703784498
